LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e8b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e8a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e8a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e8a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e89 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e89 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e89 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e88 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e88 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e88 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e87 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e87 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e87 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e86 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e86 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e86 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e85 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e85 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e85 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e84 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e84 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e84 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e83 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e83 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e83 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e82 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e82 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e82 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e81 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e81 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e81 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e80 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e80 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e80 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e7a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e79 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e79 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e79 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e78 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e78 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e78 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e77 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e77 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e77 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e76 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e76 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e76 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e75 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e75 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e75 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e74 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e74 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e74 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e73 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e73 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e73 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e72 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e72 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e72 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e71 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e71 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e71 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e70 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e70 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e70 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e6a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e69 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e69 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e69 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e68 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e68 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e68 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e67 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e67 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e67 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e66 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e66 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e66 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e65 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e65 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e65 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e64 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e64 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e64 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e63 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e63 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e63 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e62 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e62 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e62 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e61 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e61 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e61 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e60 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e60 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e60 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e5a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e59 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e59 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e59 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e58 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e58 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e58 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e57 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e57 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e57 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e56 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e56 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e56 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e55 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e55 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e55 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e54 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e54 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e54 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e53 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e53 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e53 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e52 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e52 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e52 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e51 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e51 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e51 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e50 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e50 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e50 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e4a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e49 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e49 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e49 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e48 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e48 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e48 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e47 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e47 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e47 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e46 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e46 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e46 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e45 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e45 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8e45 PC:0x0007 SP:0xfffe
